Theory_MeV,Scale_Type,k_Node,Is_Prime,Stability_Score,Status,Match_Name,Error_Percent
21136632.0320,MESON (A^-1),301843,True,30,NOISE,,
21137777.5792,BARYON (Pi^5),135173,True,50,RESONANCE,,
21138312.6381,MESON (A^-1),301867,True,30,NOISE,,
21139012.8906,MESON (A^-1),301877,True,30,NOISE,,
21139028.5851,BARYON (Pi^5),135181,True,50,RESONANCE,,
21140413.3956,MESON (A^-1),301897,True,30,NOISE,,
21140693.4966,MESON (A^-1),301901,True,30,NOISE,,
21140905.0940,BARYON (Pi^5),135193,True,50,RESONANCE,,
21141113.6481,MESON (A^-1),301907,True,30,NOISE,,
21141530.5969,BARYON (Pi^5),135197,True,50,RESONANCE,,
21141533.7996,MESON (A^-1),301913,True,30,NOISE,,
21142514.1532,MESON (A^-1),301927,True,30,NOISE,,
21142934.3047,MESON (A^-1),301933,True,30,NOISE,,
21143407.1058,BARYON (Pi^5),135209,True,50,RESONANCE,,
21143634.5572,MESON (A^-1),301943,True,30,NOISE,,
21143719.8573,BARYON (Pi^5),135211,True,50,RESONANCE,,
21144054.7087,MESON (A^-1),301949,True,30,NOISE,,
21145283.6146,BARYON (Pi^5),135221,True,50,RESONANCE,,
21146155.4662,MESON (A^-1),301979,True,30,NOISE,,
21146995.7693,MESON (A^-1),301991,True,30,NOISE,,
21147135.8198,MESON (A^-1),301993,True,30,NOISE,,
21147415.9208,MESON (A^-1),301997,True,30,NOISE,,
21147555.9713,MESON (A^-1),301999,True,30,NOISE,,
21148256.2238,MESON (A^-1),302009,True,30,NOISE,,
21148411.1294,BARYON (Pi^5),135241,True,50,RESONANCE,,
21150913.1412,BARYON (Pi^5),135257,True,50,RESONANCE,,
21151337.3349,MESON (A^-1),302053,True,30,NOISE,,
21153102.4015,BARYON (Pi^5),135271,True,50,RESONANCE,,
21154040.6559,BARYON (Pi^5),135277,True,50,RESONANCE,,
21154666.1589,BARYON (Pi^5),135281,True,50,RESONANCE,,
21154978.9104,BARYON (Pi^5),135283,True,50,RESONANCE,,
21155398.7995,MESON (A^-1),302111,True,30,NOISE,,
21156239.1025,MESON (A^-1),302123,True,30,NOISE,,
21157639.6075,MESON (A^-1),302143,True,30,NOISE,,
21157793.6736,BARYON (Pi^5),135301,True,50,RESONANCE,,
21159320.2136,MESON (A^-1),302167,True,30,NOISE,,
21159600.3146,MESON (A^-1),302171,True,30,NOISE,,
21159740.3651,MESON (A^-1),302173,True,30,NOISE,,
21160608.4369,BARYON (Pi^5),135319,True,50,RESONANCE,,
21160860.7691,MESON (A^-1),302189,True,30,NOISE,,
21161000.8196,MESON (A^-1),302191,True,30,NOISE,,
21162172.1943,BARYON (Pi^5),135329,True,50,RESONANCE,,
21162541.3751,MESON (A^-1),302213,True,30,NOISE,,
21163101.5771,MESON (A^-1),302221,True,30,NOISE,,
21163521.7286,MESON (A^-1),302227,True,30,NOISE,,
21164986.9576,BARYON (Pi^5),135347,True,50,RESONANCE,,
21165299.7090,BARYON (Pi^5),135349,True,50,RESONANCE,,
21165902.5872,MESON (A^-1),302261,True,30,NOISE,,
21165925.2120,BARYON (Pi^5),135353,True,50,RESONANCE,,
21166742.8902,MESON (A^-1),302273,True,30,NOISE,,
21167163.0417,MESON (A^-1),302279,True,30,NOISE,,
21167723.2437,MESON (A^-1),302287,True,30,NOISE,,
21168114.4723,BARYON (Pi^5),135367,True,50,RESONANCE,,
21168423.4963,MESON (A^-1),302297,True,30,NOISE,,
21168563.5468,MESON (A^-1),302299,True,30,NOISE,,
21169824.0013,MESON (A^-1),302317,True,30,NOISE,,
21170664.3043,MESON (A^-1),302329,True,30,NOISE,,
21171554.7386,BARYON (Pi^5),135389,True,50,RESONANCE,,
21171867.4900,BARYON (Pi^5),135391,True,50,RESONANCE,,
21173743.9989,BARYON (Pi^5),135403,True,50,RESONANCE,,
21174682.2533,BARYON (Pi^5),135409,True,50,RESONANCE,,
21175566.0719,MESON (A^-1),302399,True,30,NOISE,,
21176406.3750,MESON (A^-1),302411,True,30,NOISE,,
21176826.5265,MESON (A^-1),302417,True,30,NOISE,,
21177497.0166,BARYON (Pi^5),135427,True,50,RESONANCE,,
21177666.8295,MESON (A^-1),302429,True,30,NOISE,,
21178122.5195,BARYON (Pi^5),135431,True,50,RESONANCE,,
21178435.2710,BARYON (Pi^5),135433,True,50,RESONANCE,,
21178647.1830,MESON (A^-1),302443,True,30,NOISE,,
21179767.5870,MESON (A^-1),302459,True,30,NOISE,,
21180937.2828,BARYON (Pi^5),135449,True,50,RESONANCE,,
21181448.1931,MESON (A^-1),302483,True,30,NOISE,,
21182813.7917,BARYON (Pi^5),135461,True,50,RESONANCE,,
21183126.5431,BARYON (Pi^5),135463,True,50,RESONANCE,,
21183128.7991,MESON (A^-1),302507,True,30,NOISE,,
21183548.9506,MESON (A^-1),302513,True,30,NOISE,,
21183752.0461,BARYON (Pi^5),135467,True,50,RESONANCE,,
21184064.7976,BARYON (Pi^5),135469,True,50,RESONANCE,,
21185628.5549,BARYON (Pi^5),135479,True,50,RESONANCE,,
21186209.9102,MESON (A^-1),302551,True,30,NOISE,,
21187050.2132,MESON (A^-1),302563,True,30,NOISE,,
21187330.3142,MESON (A^-1),302567,True,30,NOISE,,
21187750.4657,MESON (A^-1),302573,True,30,NOISE,,
21188170.6172,MESON (A^-1),302579,True,30,NOISE,,
21188310.6677,MESON (A^-1),302581,True,30,NOISE,,
21188443.3182,BARYON (Pi^5),135497,True,50,RESONANCE,,
21188730.8192,MESON (A^-1),302587,True,30,NOISE,,
21189150.9708,MESON (A^-1),302593,True,30,NOISE,,
21189431.0718,MESON (A^-1),302597,True,30,NOISE,,
21190271.3748,MESON (A^-1),302609,True,30,NOISE,,
21190632.5785,BARYON (Pi^5),135511,True,50,RESONANCE,,
21191671.8798,MESON (A^-1),302629,True,30,NOISE,,
21192932.3343,MESON (A^-1),302647,True,30,NOISE,,
21194052.7384,MESON (A^-1),302663,True,30,NOISE,,
21194072.8448,BARYON (Pi^5),135533,True,50,RESONANCE,,
21195313.1929,MESON (A^-1),302681,True,30,NOISE,,
21197413.9504,MESON (A^-1),302711,True,30,NOISE,,
21198138.6139,BARYON (Pi^5),135559,True,50,RESONANCE,,
21198254.2535,MESON (A^-1),302723,True,30,NOISE,,
21199934.8595,MESON (A^-1),302747,True,30,NOISE,,
21200015.1228,BARYON (Pi^5),135571,True,50,RESONANCE,,
21200775.1625,MESON (A^-1),302759,True,30,NOISE,,
21201335.3645,MESON (A^-1),302767,True,30,NOISE,,
21201578.8802,BARYON (Pi^5),135581,True,50,RESONANCE,,
21202175.6676,MESON (A^-1),302779,True,30,NOISE,,
21202829.8861,BARYON (Pi^5),135589,True,50,RESONANCE,,
21203015.9706,MESON (A^-1),302791,True,30,NOISE,,
21203455.3890,BARYON (Pi^5),135593,True,50,RESONANCE,,
21203716.2231,MESON (A^-1),302801,True,30,NOISE,,
21204393.6434,BARYON (Pi^5),135599,True,50,RESONANCE,,
21204706.3949,BARYON (Pi^5),135601,True,50,RESONANCE,,
21205644.6493,BARYON (Pi^5),135607,True,50,RESONANCE,,
21205816.9806,MESON (A^-1),302831,True,30,NOISE,,
21205957.0311,MESON (A^-1),302833,True,30,NOISE,,
21206237.1322,MESON (A^-1),302837,True,30,NOISE,,
21206582.9038,BARYON (Pi^5),135613,True,50,RESONANCE,,
21206657.2837,MESON (A^-1),302843,True,30,NOISE,,
21207208.4067,BARYON (Pi^5),135617,True,50,RESONANCE,,
21207217.4857,MESON (A^-1),302851,True,30,NOISE,,
21207637.6372,MESON (A^-1),302857,True,30,NOISE,,
21208146.6611,BARYON (Pi^5),135623,True,50,RESONANCE,,
21208758.0412,MESON (A^-1),302873,True,30,NOISE,,
21210018.4957,MESON (A^-1),302891,True,30,NOISE,,
21210335.9215,BARYON (Pi^5),135637,True,50,RESONANCE,,
21210858.7988,MESON (A^-1),302903,True,30,NOISE,,
21211278.9503,MESON (A^-1),302909,True,30,NOISE,,
21211899.6789,BARYON (Pi^5),135647,True,50,RESONANCE,,
21212119.2533,MESON (A^-1),302921,True,30,NOISE,,
21212212.4303,BARYON (Pi^5),135649,True,50,RESONANCE,,
21212539.4048,MESON (A^-1),302927,True,30,NOISE,,
21213519.7583,MESON (A^-1),302941,True,30,NOISE,,
21214088.9392,BARYON (Pi^5),135661,True,50,RESONANCE,,
21214780.2129,MESON (A^-1),302959,True,30,NOISE,,
21215480.4654,MESON (A^-1),302969,True,30,NOISE,,
21215620.5159,MESON (A^-1),302971,True,30,NOISE,,
21215652.6966,BARYON (Pi^5),135671,True,50,RESONANCE,,
21216040.6674,MESON (A^-1),302977,True,30,NOISE,,
21216460.8189,MESON (A^-1),302983,True,30,NOISE,,
21216880.9704,MESON (A^-1),302989,True,30,NOISE,,
21217581.2229,MESON (A^-1),302999,True,30,NOISE,,
21218141.4249,MESON (A^-1),303007,True,30,NOISE,,
21218421.5259,MESON (A^-1),303011,True,30,NOISE,,
21218561.5764,MESON (A^-1),303013,True,30,NOISE,,
21218981.7280,MESON (A^-1),303019,True,30,NOISE,,
21219681.9805,MESON (A^-1),303029,True,30,NOISE,,
21219718.4657,BARYON (Pi^5),135697,True,50,RESONANCE,,
21220343.9687,BARYON (Pi^5),135701,True,50,RESONANCE,,
21221082.4855,MESON (A^-1),303049,True,30,NOISE,,
21221362.5865,MESON (A^-1),303053,True,30,NOISE,,
21222763.0915,MESON (A^-1),303073,True,30,NOISE,,
21223158.7320,BARYON (Pi^5),135719,True,50,RESONANCE,,
21223471.4834,BARYON (Pi^5),135721,True,50,RESONANCE,,
21223883.4956,MESON (A^-1),303089,True,30,NOISE,,
21224023.5461,MESON (A^-1),303091,True,30,NOISE,,
21224409.7379,BARYON (Pi^5),135727,True,50,RESONANCE,,
21224443.6976,MESON (A^-1),303097,True,30,NOISE,,
21225035.2408,BARYON (Pi^5),135731,True,50,RESONANCE,,
21225984.2531,MESON (A^-1),303119,True,30,NOISE,,
21226911.7497,BARYON (Pi^5),135743,True,50,RESONANCE,,
21227384.7581,MESON (A^-1),303139,True,30,NOISE,,
21227664.8592,MESON (A^-1),303143,True,30,NOISE,,
21228225.0612,MESON (A^-1),303151,True,30,NOISE,,
21228645.2127,MESON (A^-1),303157,True,30,NOISE,,
21229101.0100,BARYON (Pi^5),135757,True,50,RESONANCE,,
21230745.9702,MESON (A^-1),303187,True,30,NOISE,,
21232846.7278,MESON (A^-1),303217,True,30,NOISE,,
21232854.0277,BARYON (Pi^5),135781,True,50,RESONANCE,,
21233792.2821,BARYON (Pi^5),135787,True,50,RESONANCE,,
21235647.7378,MESON (A^-1),303257,True,30,NOISE,,
21235668.7910,BARYON (Pi^5),135799,True,50,RESONANCE,,
21236628.0914,MESON (A^-1),303271,True,30,NOISE,,
21237468.3944,MESON (A^-1),303283,True,30,NOISE,,
21237748.4954,MESON (A^-1),303287,True,30,NOISE,,
21238168.6469,MESON (A^-1),303293,True,30,NOISE,,
21238588.7984,MESON (A^-1),303299,True,30,NOISE,,
21239149.0004,MESON (A^-1),303307,True,30,NOISE,,
21239569.1519,MESON (A^-1),303313,True,30,NOISE,,
21240269.4045,MESON (A^-1),303323,True,30,NOISE,,
21240360.0631,BARYON (Pi^5),135829,True,50,RESONANCE,,
21241249.7580,MESON (A^-1),303337,True,30,NOISE,,
21241529.8590,MESON (A^-1),303341,True,30,NOISE,,
21242236.5719,BARYON (Pi^5),135841,True,50,RESONANCE,,
21242930.3640,MESON (A^-1),303361,True,30,NOISE,,
21243350.5155,MESON (A^-1),303367,True,30,NOISE,,
21243630.6165,MESON (A^-1),303371,True,30,NOISE,,
21243800.3293,BARYON (Pi^5),135851,True,50,RESONANCE,,
21244050.7680,MESON (A^-1),303377,True,30,NOISE,,
21244190.8185,MESON (A^-1),303379,True,30,NOISE,,
21244891.0711,MESON (A^-1),303389,True,30,NOISE,,
21245051.3352,BARYON (Pi^5),135859,True,50,RESONANCE,,
21246291.5761,MESON (A^-1),303409,True,30,NOISE,,
21247131.8791,MESON (A^-1),303421,True,30,NOISE,,
21247832.1316,MESON (A^-1),303431,True,30,NOISE,,
21249429.8559,BARYON (Pi^5),135887,True,50,RESONANCE,,
21250072.9397,MESON (A^-1),303463,True,30,NOISE,,
21250368.1103,BARYON (Pi^5),135893,True,50,RESONANCE,,
21250493.0912,MESON (A^-1),303469,True,30,NOISE,,
21250773.1922,MESON (A^-1),303473,True,30,NOISE,,
21251306.3647,BARYON (Pi^5),135899,True,50,RESONANCE,,
21252033.6467,MESON (A^-1),303491,True,30,NOISE,,
21252173.6972,MESON (A^-1),303493,True,30,NOISE,,
21252453.7982,MESON (A^-1),303497,True,30,NOISE,,
21253182.8736,BARYON (Pi^5),135911,True,50,RESONANCE,,
21253495.6251,BARYON (Pi^5),135913,True,50,RESONANCE,,
21254694.6063,MESON (A^-1),303529,True,30,NOISE,,
21255394.8588,MESON (A^-1),303539,True,30,NOISE,,
21255955.0608,MESON (A^-1),303547,True,30,NOISE,,
21255997.6369,BARYON (Pi^5),135929,True,50,RESONANCE,,
21256235.1618,MESON (A^-1),303551,True,30,NOISE,,
21256375.2123,MESON (A^-1),303553,True,30,NOISE,,
21257248.6428,BARYON (Pi^5),135937,True,50,RESONANCE,,
21257635.6669,MESON (A^-1),303571,True,30,NOISE,,
21258335.9194,MESON (A^-1),303581,True,30,NOISE,,
21258756.0709,MESON (A^-1),303587,True,30,NOISE,,
21259176.2224,MESON (A^-1),303593,True,30,NOISE,,
21260576.7274,MESON (A^-1),303613,True,30,NOISE,,
21260856.8284,MESON (A^-1),303617,True,30,NOISE,,
21260996.8789,MESON (A^-1),303619,True,30,NOISE,,
21262677.4850,MESON (A^-1),303643,True,30,NOISE,,
21262957.5860,MESON (A^-1),303647,True,30,NOISE,,
21263097.6365,MESON (A^-1),303649,True,30,NOISE,,
21263503.6723,BARYON (Pi^5),135977,True,50,RESONANCE,,
21263816.4237,BARYON (Pi^5),135979,True,50,RESONANCE,,
21265198.3940,MESON (A^-1),303679,True,30,NOISE,,
21265478.4950,MESON (A^-1),303683,True,30,NOISE,,
21265898.6466,MESON (A^-1),303689,True,30,NOISE,,
21266038.6971,MESON (A^-1),303691,True,30,NOISE,,
21266879.0001,MESON (A^-1),303703,True,30,NOISE,,
21267579.2526,MESON (A^-1),303713,True,30,NOISE,,
21268559.6061,MESON (A^-1),303727,True,30,NOISE,,
21268839.7071,MESON (A^-1),303731,True,30,NOISE,,
21269133.1988,BARYON (Pi^5),136013,True,50,RESONANCE,,
21270100.1617,MESON (A^-1),303749,True,30,NOISE,,
21271322.4591,BARYON (Pi^5),136027,True,50,RESONANCE,,
21271360.6162,MESON (A^-1),303767,True,30,NOISE,,
21272260.7136,BARYON (Pi^5),136033,True,50,RESONANCE,,
21272340.9697,MESON (A^-1),303781,True,30,NOISE,,
21273824.4709,BARYON (Pi^5),136043,True,50,RESONANCE,,
21273881.5252,MESON (A^-1),303803,True,30,NOISE,,
21274861.8788,MESON (A^-1),303817,True,30,NOISE,,
21275562.1313,MESON (A^-1),303827,True,30,NOISE,,
21276013.7313,BARYON (Pi^5),136057,True,50,RESONANCE,,
21276402.4343,MESON (A^-1),303839,True,30,NOISE,,
21277577.4886,BARYON (Pi^5),136067,True,50,RESONANCE,,
21277802.9393,MESON (A^-1),303859,True,30,NOISE,,
21277890.2401,BARYON (Pi^5),136069,True,50,RESONANCE,,
21278643.2424,MESON (A^-1),303871,True,30,NOISE,,
21279903.6969,MESON (A^-1),303889,True,30,NOISE,,
21281164.1514,MESON (A^-1),303907,True,30,NOISE,,
21281643.2578,BARYON (Pi^5),136093,True,50,RESONANCE,,
21281864.4039,MESON (A^-1),303917,True,30,NOISE,,
21282581.5122,BARYON (Pi^5),136099,True,50,RESONANCE,,
21282844.7575,MESON (A^-1),303931,True,30,NOISE,,
21283264.9090,MESON (A^-1),303937,True,30,NOISE,,
21284458.0211,BARYON (Pi^5),136111,True,50,RESONANCE,,
21284805.4645,MESON (A^-1),303959,True,30,NOISE,,
21286486.0705,MESON (A^-1),303983,True,30,NOISE,,
21287466.4241,MESON (A^-1),303997,True,30,NOISE,,
21287898.2873,BARYON (Pi^5),136133,True,50,RESONANCE,,
21288306.7271,MESON (A^-1),304009,True,30,NOISE,,
21288586.8281,MESON (A^-1),304013,True,30,NOISE,,
21288836.5418,BARYON (Pi^5),136139,True,50,RESONANCE,,
21289147.0301,MESON (A^-1),304021,True,30,NOISE,,
21289987.3331,MESON (A^-1),304033,True,30,NOISE,,
21290407.4846,MESON (A^-1),304039,True,30,NOISE,,
21291107.7371,MESON (A^-1),304049,True,30,NOISE,,
21292088.0907,MESON (A^-1),304063,True,30,NOISE,,
21292368.1917,MESON (A^-1),304067,True,30,NOISE,,
21292508.2422,MESON (A^-1),304069,True,30,NOISE,,
21292589.5595,BARYON (Pi^5),136163,True,50,RESONANCE,,
21293348.5452,MESON (A^-1),304081,True,30,NOISE,,
21294048.7977,MESON (A^-1),304091,True,30,NOISE,,
21294608.9997,MESON (A^-1),304099,True,30,NOISE,,
21294778.8198,BARYON (Pi^5),136177,True,50,RESONANCE,,
21296569.7068,MESON (A^-1),304127,True,30,NOISE,,
21296655.3286,BARYON (Pi^5),136189,True,50,RESONANCE,,
21297280.8316,BARYON (Pi^5),136193,True,50,RESONANCE,,
21298250.3128,MESON (A^-1),304151,True,30,NOISE,,
21298390.3633,MESON (A^-1),304153,True,30,NOISE,,
21299090.6158,MESON (A^-1),304163,True,30,NOISE,,
21299470.0919,BARYON (Pi^5),136207,True,50,RESONANCE,,
21299510.7673,MESON (A^-1),304169,True,30,NOISE,,
21301033.8493,BARYON (Pi^5),136217,True,50,RESONANCE,,
21301191.3734,MESON (A^-1),304193,True,30,NOISE,,
21301972.1037,BARYON (Pi^5),136223,True,50,RESONANCE,,
21302451.8279,MESON (A^-1),304211,True,30,NOISE,,
21302871.9794,MESON (A^-1),304217,True,30,NOISE,,
21303292.1309,MESON (A^-1),304223,True,30,NOISE,,
21304161.3640,BARYON (Pi^5),136237,True,50,RESONANCE,,
21305392.8885,MESON (A^-1),304253,True,30,NOISE,,
21305725.1214,BARYON (Pi^5),136247,True,50,RESONANCE,,
21305813.0400,MESON (A^-1),304259,True,30,NOISE,,
21307213.5450,MESON (A^-1),304279,True,30,NOISE,,
21307914.3817,BARYON (Pi^5),136261,True,50,RESONANCE,,
21308754.1006,MESON (A^-1),304301,True,30,NOISE,,
21308894.1511,MESON (A^-1),304303,True,30,NOISE,,
21309790.8906,BARYON (Pi^5),136273,True,50,RESONANCE,,
21310416.3935,BARYON (Pi^5),136277,True,50,RESONANCE,,
21310854.8581,MESON (A^-1),304331,True,30,NOISE,,
21312115.3126,MESON (A^-1),304349,True,30,NOISE,,
21312675.5147,MESON (A^-1),304357,True,30,NOISE,,
21313095.6662,MESON (A^-1),304363,True,30,NOISE,,
21313795.9187,MESON (A^-1),304373,True,30,NOISE,,
21314482.1627,BARYON (Pi^5),136303,True,50,RESONANCE,,
21315056.3732,MESON (A^-1),304391,True,30,NOISE,,
21315196.4237,MESON (A^-1),304393,True,30,NOISE,,
21315420.4171,BARYON (Pi^5),136309,True,50,RESONANCE,,
21316456.8782,MESON (A^-1),304411,True,30,NOISE,,
21316877.0297,MESON (A^-1),304417,True,30,NOISE,,
21316984.1745,BARYON (Pi^5),136319,True,50,RESONANCE,,
21317717.3328,MESON (A^-1),304429,True,30,NOISE,,
21317997.4338,MESON (A^-1),304433,True,30,NOISE,,
21318235.1804,BARYON (Pi^5),136327,True,50,RESONANCE,,
21318417.5853,MESON (A^-1),304439,True,30,NOISE,,
21319173.4348,BARYON (Pi^5),136333,True,50,RESONANCE,,
21319678.0398,MESON (A^-1),304457,True,30,NOISE,,
21319798.9378,BARYON (Pi^5),136337,True,50,RESONANCE,,
21319818.0903,MESON (A^-1),304459,True,30,NOISE,,
21320737.1922,BARYON (Pi^5),136343,True,50,RESONANCE,,
21321078.5448,MESON (A^-1),304477,True,30,NOISE,,
21321358.6459,MESON (A^-1),304481,True,30,NOISE,,
21321918.8479,MESON (A^-1),304489,True,30,NOISE,,
21321988.1981,BARYON (Pi^5),136351,True,50,RESONANCE,,
21322759.1509,MESON (A^-1),304501,True,30,NOISE,,
21323459.4034,MESON (A^-1),304511,True,30,NOISE,,
21323551.9555,BARYON (Pi^5),136361,True,50,RESONANCE,,
21323879.5549,MESON (A^-1),304517,True,30,NOISE,,
21324299.7064,MESON (A^-1),304523,True,30,NOISE,,
21325280.0599,MESON (A^-1),304537,True,30,NOISE,,
21325428.4644,BARYON (Pi^5),136373,True,50,RESONANCE,,
21325560.1610,MESON (A^-1),304541,True,30,NOISE,,
21326366.7188,BARYON (Pi^5),136379,True,50,RESONANCE,,
21326400.4640,MESON (A^-1),304553,True,30,NOISE,,
21326820.6155,MESON (A^-1),304559,True,30,NOISE,,
21326960.6660,MESON (A^-1),304561,True,30,NOISE,,
21328555.9791,BARYON (Pi^5),136393,True,50,RESONANCE,,
21329181.4821,BARYON (Pi^5),136397,True,50,RESONANCE,,
21329481.5750,MESON (A^-1),304597,True,30,NOISE,,
21329494.2335,BARYON (Pi^5),136399,True,50,RESONANCE,,
21330119.7365,BARYON (Pi^5),136403,True,50,RESONANCE,,
21330321.8781,MESON (A^-1),304609,True,30,NOISE,,
21331862.4336,MESON (A^-1),304631,True,30,NOISE,,
21332308.9968,BARYON (Pi^5),136417,True,50,RESONANCE,,
21332702.7366,MESON (A^-1),304643,True,30,NOISE,,
21332934.4998,BARYON (Pi^5),136421,True,50,RESONANCE,,
21333262.9386,MESON (A^-1),304651,True,30,NOISE,,
21334103.2417,MESON (A^-1),304663,True,30,NOISE,,
21334185.5057,BARYON (Pi^5),136429,True,50,RESONANCE,,
21335783.8477,MESON (A^-1),304687,True,30,NOISE,,
21337000.2689,BARYON (Pi^5),136447,True,50,RESONANCE,,
21337324.4032,MESON (A^-1),304709,True,30,NOISE,,
21337938.5234,BARYON (Pi^5),136453,True,50,RESONANCE,,
21338304.7568,MESON (A^-1),304723,True,30,NOISE,,
21338724.9083,MESON (A^-1),304729,True,30,NOISE,,
21339425.1608,MESON (A^-1),304739,True,30,NOISE,,
21339502.2807,BARYON (Pi^5),136463,True,50,RESONANCE,,
21340265.4638,MESON (A^-1),304751,True,30,NOISE,,
21340685.6153,MESON (A^-1),304757,True,30,NOISE,,
21340753.2866,BARYON (Pi^5),136471,True,50,RESONANCE,,
21341105.7668,MESON (A^-1),304763,True,30,NOISE,,
21341665.9688,MESON (A^-1),304771,True,30,NOISE,,
21342317.0440,BARYON (Pi^5),136481,True,50,RESONANCE,,
21342366.2213,MESON (A^-1),304781,True,30,NOISE,,
21342629.7955,BARYON (Pi^5),136483,True,50,RESONANCE,,
21342926.4234,MESON (A^-1),304789,True,30,NOISE,,
21344186.8779,MESON (A^-1),304807,True,30,NOISE,,
21344607.0294,MESON (A^-1),304813,True,30,NOISE,,
21345444.5588,BARYON (Pi^5),136501,True,50,RESONANCE,,
21345867.4839,MESON (A^-1),304831,True,30,NOISE,,
21346987.8880,MESON (A^-1),304847,True,30,NOISE,,
21347008.3161,BARYON (Pi^5),136511,True,50,RESONANCE,,
21347127.9385,MESON (A^-1),304849,True,30,NOISE,,
21348259.3220,BARYON (Pi^5),136519,True,50,RESONANCE,,
21348388.3930,MESON (A^-1),304867,True,30,NOISE,,
21348884.8250,BARYON (Pi^5),136523,True,50,RESONANCE,,
21349228.6960,MESON (A^-1),304879,True,30,NOISE,,
21349508.7970,MESON (A^-1),304883,True,30,NOISE,,
21350135.8309,BARYON (Pi^5),136531,True,50,RESONANCE,,
21350489.1505,MESON (A^-1),304897,True,30,NOISE,,
21350769.2515,MESON (A^-1),304901,True,30,NOISE,,
21350909.3020,MESON (A^-1),304903,True,30,NOISE,,
21351074.0853,BARYON (Pi^5),136537,True,50,RESONANCE,,
21351189.4031,MESON (A^-1),304907,True,30,NOISE,,
21351699.5883,BARYON (Pi^5),136541,True,50,RESONANCE,,
21352637.8427,BARYON (Pi^5),136547,True,50,RESONANCE,,
21353010.0596,MESON (A^-1),304933,True,30,NOISE,,
21353290.1606,MESON (A^-1),304937,True,30,NOISE,,
21353710.3121,MESON (A^-1),304943,True,30,NOISE,,
21354130.4636,MESON (A^-1),304949,True,30,NOISE,,
21354514.3515,BARYON (Pi^5),136559,True,50,RESONANCE,,
21354970.7666,MESON (A^-1),304961,True,30,NOISE,,
21356231.2212,MESON (A^-1),304979,True,30,NOISE,,
21356371.2717,MESON (A^-1),304981,True,30,NOISE,,
21356703.6119,BARYON (Pi^5),136573,True,50,RESONANCE,,
21358892.1807,MESON (A^-1),305017,True,30,NOISE,,
21359172.2817,MESON (A^-1),305021,True,30,NOISE,,
21359312.3322,MESON (A^-1),305023,True,30,NOISE,,
21359732.4838,MESON (A^-1),305029,True,30,NOISE,,
21360012.5848,MESON (A^-1),305033,True,30,NOISE,,
21360992.9383,MESON (A^-1),305047,True,30,NOISE,,
21361082.1325,BARYON (Pi^5),136601,True,50,RESONANCE,,
21361394.8840,BARYON (Pi^5),136603,True,50,RESONANCE,,
21362020.3870,BARYON (Pi^5),136607,True,50,RESONANCE,,
21362533.4938,MESON (A^-1),305069,True,30,NOISE,,
21364209.6473,BARYON (Pi^5),136621,True,50,RESONANCE,,
21364214.0999,MESON (A^-1),305093,True,30,NOISE,,
21364774.3019,MESON (A^-1),305101,True,30,NOISE,,
21365474.5544,MESON (A^-1),305111,True,30,NOISE,,
21365614.6049,MESON (A^-1),305113,True,30,NOISE,,
21366034.7564,MESON (A^-1),305119,True,30,NOISE,,
