FREQ       | RATIO      | MAX_S      | RESULT
134.2117   | 0.97939    | 0.99952    | ALIVE !!!
134.2217   | 0.97946    | 0.99998    | ALIVE !!!
134.2317   | 0.97954    | 0.99970    | ALIVE !!!
134.2417   | 0.97961    | 0.99998    | ALIVE !!!
134.2517   | 0.97968    | 0.99985    | ALIVE !!!
134.2617   | 0.97976    | 0.99958    | ALIVE !!!
134.2717   | 0.97983    | 0.99973    | ALIVE !!!
134.2817   | 0.97990    | 0.99989    | ALIVE !!!
134.2917   | 0.97997    | 0.99944    | ALIVE !!!
134.3017   | 0.98005    | 0.99973    | ALIVE !!!
134.3117   | 0.98012    | 0.99990    | ALIVE !!!
134.3217   | 0.98019    | 0.99984    | ALIVE !!!
134.3317   | 0.98027    | 0.99998    | ALIVE !!!
134.3417   | 0.98034    | 0.99974    | ALIVE !!!
134.3517   | 0.98041    | 0.99946    | ALIVE !!!
134.3617   | 0.98048    | 0.99986    | ALIVE !!!
134.3717   | 0.98056    | 0.99992    | ALIVE !!!
134.3817   | 0.98063    | 0.99971    | ALIVE !!!
134.3917   | 0.98070    | 0.99976    | ALIVE !!!
134.4017   | 0.98078    | 0.99982    | ALIVE !!!
134.4117   | 0.98085    | 0.99996    | ALIVE !!!
134.4217   | 0.98092    | 0.99964    | ALIVE !!!
134.4317   | 0.98100    | 0.99989    | ALIVE !!!
134.4417   | 0.98107    | 0.99987    | ALIVE !!!
134.4517   | 0.98114    | 0.99948    | ALIVE !!!
134.4617   | 0.98121    | 0.99993    | ALIVE !!!
134.4717   | 0.98129    | 0.99962    | ALIVE !!!
134.4817   | 0.98136    | 0.99970    | ALIVE !!!
134.4917   | 0.98143    | 0.99995    | ALIVE !!!
134.5017   | 0.98151    | 0.99994    | ALIVE !!!
134.5117   | 0.98158    | 0.99998    | ALIVE !!!
134.5217   | 0.98165    | 0.99995    | ALIVE !!!
134.5317   | 0.98173    | 0.99993    | ALIVE !!!
134.5417   | 0.98180    | 0.99999    | ALIVE !!!
134.5517   | 0.98187    | 0.99983    | ALIVE !!!
134.5617   | 0.98194    | 0.99991    | ALIVE !!!
134.5717   | 0.98202    | 0.99989    | ALIVE !!!
134.5817   | 0.98209    | 0.99948    | ALIVE !!!
134.5917   | 0.98216    | 0.99991    | ALIVE !!!
134.6017   | 0.98224    | 0.99998    | ALIVE !!!
134.6117   | 0.98231    | 0.99996    | ALIVE !!!
134.6217   | 0.98238    | 0.99988    | ALIVE !!!
134.6317   | 0.98246    | 0.99961    | ALIVE !!!
134.6417   | 0.98253    | 0.99977    | ALIVE !!!
134.6517   | 0.98260    | 0.99982    | ALIVE !!!
134.6617   | 0.98267    | 0.99998    | ALIVE !!!
134.6717   | 0.98275    | 0.99999    | ALIVE !!!
134.6817   | 0.98282    | 0.99980    | ALIVE !!!
134.6917   | 0.98289    | 0.99988    | ALIVE !!!
134.7017   | 0.98297    | 0.99989    | ALIVE !!!
134.7117   | 0.98304    | 0.99998    | ALIVE !!!
134.7217   | 0.98311    | 0.99980    | ALIVE !!!
134.7317   | 0.98318    | 0.99999    | ALIVE !!!
134.7417   | 0.98326    | 0.99989    | ALIVE !!!
134.7517   | 0.98333    | 0.99974    | ALIVE !!!
134.7617   | 0.98340    | 0.99961    | ALIVE !!!
134.7717   | 0.98348    | 0.99993    | ALIVE !!!
134.7817   | 0.98355    | 0.99996    | ALIVE !!!
134.7917   | 0.98362    | 0.99962    | ALIVE !!!
134.8017   | 0.98370    | 0.99992    | ALIVE !!!
134.8117   | 0.98377    | 0.99982    | ALIVE !!!
134.8217   | 0.98384    | 0.99992    | ALIVE !!!
134.8317   | 0.98391    | 0.99991    | ALIVE !!!
134.8417   | 0.98399    | 0.99981    | ALIVE !!!
134.8517   | 0.98406    | 0.99996    | ALIVE !!!
134.8617   | 0.98413    | 0.99996    | ALIVE !!!
134.8717   | 0.98421    | 0.99947    | ALIVE !!!
134.8817   | 0.98428    | 0.99991    | ALIVE !!!
134.8917   | 0.98435    | 0.99996    | ALIVE !!!
134.9017   | 0.98443    | 0.99993    | ALIVE !!!
134.9117   | 0.98450    | 0.99986    | ALIVE !!!
134.9217   | 0.98457    | 0.99992    | ALIVE !!!
134.9317   | 0.98464    | 0.99996    | ALIVE !!!
134.9417   | 0.98472    | 0.99998    | ALIVE !!!
134.9517   | 0.98479    | 0.99997    | ALIVE !!!
134.9617   | 0.98486    | 0.99991    | ALIVE !!!
134.9717   | 0.98494    | 0.99984    | ALIVE !!!
134.9817   | 0.98501    | 0.99974    | ALIVE !!!
134.9917   | 0.98508    | 0.99999    | ALIVE !!!
135.0018   | 0.98516    | 0.99999    | ALIVE !!!
135.0118   | 0.98523    | 0.99934    | ALIVE !!!
135.0218   | 0.98530    | 0.99997    | ALIVE !!!
135.0318   | 0.98537    | 0.99997    | ALIVE !!!
135.0418   | 0.98545    | 0.99993    | ALIVE !!!
135.0518   | 0.98552    | 0.99990    | ALIVE !!!
135.0618   | 0.98559    | 0.99902    | ALIVE !!!
135.0718   | 0.98567    | 0.99993    | ALIVE !!!
135.0818   | 0.98574    | 0.99994    | ALIVE !!!
135.0918   | 0.98581    | 0.99949    | ALIVE !!!
135.1018   | 0.98589    | 0.99992    | ALIVE !!!
135.1118   | 0.98596    | 0.99996    | ALIVE !!!
135.1218   | 0.98603    | 0.99998    | ALIVE !!!
135.1318   | 0.98610    | 0.99997    | ALIVE !!!
135.1418   | 0.98618    | 0.99986    | ALIVE !!!
135.1518   | 0.98625    | 0.99986    | ALIVE !!!
135.1618   | 0.98632    | 0.99980    | ALIVE !!!
135.1718   | 0.98640    | 0.99992    | ALIVE !!!
135.1818   | 0.98647    | 0.99950    | ALIVE !!!
135.1918   | 0.98654    | 0.99981    | ALIVE !!!
135.2018   | 0.98661    | 0.99993    | ALIVE !!!
135.2118   | 0.98669    | 0.99924    | ALIVE !!!
135.2218   | 0.98676    | 0.99999    | ALIVE !!!
135.2318   | 0.98683    | 0.99972    | ALIVE !!!
135.2418   | 0.98691    | 0.99997    | ALIVE !!!
135.2518   | 0.98698    | 0.99981    | ALIVE !!!
135.2618   | 0.98705    | 0.99994    | ALIVE !!!
135.2718   | 0.98713    | 0.99985    | ALIVE !!!
135.2818   | 0.98720    | 0.99990    | ALIVE !!!
135.2918   | 0.98727    | 0.99988    | ALIVE !!!
135.3018   | 0.98734    | 0.99996    | ALIVE !!!
135.3118   | 0.98742    | 0.99967    | ALIVE !!!
135.3218   | 0.98749    | 0.99997    | ALIVE !!!
135.3318   | 0.98756    | 0.99895    | ALIVE !!!
135.3418   | 0.98764    | 0.99993    | ALIVE !!!
135.3518   | 0.98771    | 0.99942    | ALIVE !!!
135.3618   | 0.98778    | 0.99986    | ALIVE !!!
135.3718   | 0.98786    | 0.99966    | ALIVE !!!
135.3818   | 0.98793    | 0.99983    | ALIVE !!!
135.3918   | 0.98800    | 0.99997    | ALIVE !!!
135.4018   | 0.98807    | 0.99997    | ALIVE !!!
135.4118   | 0.98815    | 0.99989    | ALIVE !!!
135.4218   | 0.98822    | 0.99984    | ALIVE !!!
135.4318   | 0.98829    | 0.99997    | ALIVE !!!
135.4418   | 0.98837    | 0.99993    | ALIVE !!!
135.4518   | 0.98844    | 0.99990    | ALIVE !!!
135.4618   | 0.98851    | 0.99960    | ALIVE !!!
135.4718   | 0.98859    | 0.99950    | ALIVE !!!
135.4818   | 0.98866    | 1.00000    | ALIVE !!!
135.4918   | 0.98873    | 0.99987    | ALIVE !!!
135.5018   | 0.98880    | 0.99977    | ALIVE !!!
135.5118   | 0.98888    | 0.99995    | ALIVE !!!
135.5218   | 0.98895    | 0.99999    | ALIVE !!!
135.5318   | 0.98902    | 0.99983    | ALIVE !!!
135.5418   | 0.98910    | 0.99998    | ALIVE !!!
135.5518   | 0.98917    | 0.99985    | ALIVE !!!
135.5618   | 0.98924    | 0.99997    | ALIVE !!!
135.5718   | 0.98932    | 0.99995    | ALIVE !!!
135.5818   | 0.98939    | 0.99982    | ALIVE !!!
135.5918   | 0.98946    | 0.99991    | ALIVE !!!
135.6018   | 0.98953    | 0.99989    | ALIVE !!!
135.6118   | 0.98961    | 0.99979    | ALIVE !!!
135.6218   | 0.98968    | 0.99980    | ALIVE !!!
135.6318   | 0.98975    | 0.99991    | ALIVE !!!
135.6418   | 0.98983    | 0.99995    | ALIVE !!!
135.6518   | 0.98990    | 0.99995    | ALIVE !!!
135.6618   | 0.98997    | 0.99993    | ALIVE !!!
135.6718   | 0.99004    | 0.99938    | ALIVE !!!
135.6818   | 0.99012    | 0.99978    | ALIVE !!!
135.6918   | 0.99019    | 0.99989    | ALIVE !!!
135.7018   | 0.99026    | 0.99998    | ALIVE !!!
135.7118   | 0.99034    | 0.99999    | ALIVE !!!
135.7218   | 0.99041    | 0.99989    | ALIVE !!!
135.7318   | 0.99048    | 0.99989    | ALIVE !!!
135.7418   | 0.99056    | 0.99975    | ALIVE !!!
135.7518   | 0.99063    | 0.99999    | ALIVE !!!
135.7618   | 0.99070    | 0.99989    | ALIVE !!!
135.7718   | 0.99077    | 0.99987    | ALIVE !!!
135.7818   | 0.99085    | 0.99988    | ALIVE !!!
135.7918   | 0.99092    | 0.99982    | ALIVE !!!
135.8018   | 0.99099    | 0.99999    | ALIVE !!!
135.8118   | 0.99107    | 0.99974    | ALIVE !!!
135.8218   | 0.99114    | 0.99997    | ALIVE !!!
135.8318   | 0.99121    | 0.99945    | ALIVE !!!
135.8418   | 0.99129    | 0.99981    | ALIVE !!!
135.8518   | 0.99136    | 0.99990    | ALIVE !!!
135.8618   | 0.99143    | 0.99999    | ALIVE !!!
135.8718   | 0.99150    | 0.99994    | ALIVE !!!
135.8818   | 0.99158    | 0.99985    | ALIVE !!!
135.8918   | 0.99165    | 0.99979    | ALIVE !!!
135.9018   | 0.99172    | 0.99996    | ALIVE !!!
135.9118   | 0.99180    | 0.99996    | ALIVE !!!
135.9218   | 0.99187    | 0.99993    | ALIVE !!!
135.9318   | 0.99194    | 0.99978    | ALIVE !!!
135.9418   | 0.99202    | 0.99977    | ALIVE !!!
135.9518   | 0.99209    | 0.99987    | ALIVE !!!
135.9618   | 0.99216    | 0.99907    | ALIVE !!!
135.9718   | 0.99223    | 0.99998    | ALIVE !!!
135.9818   | 0.99231    | 0.99978    | ALIVE !!!
135.9918   | 0.99238    | 0.99981    | ALIVE !!!
136.0018   | 0.99245    | 0.99999    | ALIVE !!!
136.0118   | 0.99253    | 0.99844    | ALIVE !!!
136.0218   | 0.99260    | 0.99991    | ALIVE !!!
136.0318   | 0.99267    | 0.99982    | ALIVE !!!
136.0418   | 0.99274    | 0.99995    | ALIVE !!!
136.0518   | 0.99282    | 0.99982    | ALIVE !!!
136.0618   | 0.99289    | 0.99959    | ALIVE !!!
136.0718   | 0.99296    | 0.99998    | ALIVE !!!
136.0818   | 0.99304    | 0.99992    | ALIVE !!!
136.0918   | 0.99311    | 0.99999    | ALIVE !!!
136.1018   | 0.99318    | 0.99999    | ALIVE !!!
136.1118   | 0.99326    | 0.99996    | ALIVE !!!
136.1218   | 0.99333    | 0.99985    | ALIVE !!!
136.1318   | 0.99340    | 0.99994    | ALIVE !!!
136.1418   | 0.99347    | 0.99996    | ALIVE !!!
136.1518   | 0.99355    | 0.99981    | ALIVE !!!
136.1618   | 0.99362    | 0.99995    | ALIVE !!!
136.1718   | 0.99369    | 0.99989    | ALIVE !!!
136.1818   | 0.99377    | 0.99918    | ALIVE !!!
136.1918   | 0.99384    | 0.99991    | ALIVE !!!
136.2018   | 0.99391    | 0.99981    | ALIVE !!!
136.2118   | 0.99399    | 0.99996    | ALIVE !!!
136.2218   | 0.99406    | 0.99995    | ALIVE !!!
136.2318   | 0.99413    | 0.99983    | ALIVE !!!
136.2418   | 0.99420    | 0.99998    | ALIVE !!!
136.2518   | 0.99428    | 0.99986    | ALIVE !!!
136.2618   | 0.99435    | 1.00000    | ALIVE !!!
136.2718   | 0.99442    | 0.99995    | ALIVE !!!
136.2818   | 0.99450    | 0.99999    | ALIVE !!!
136.2918   | 0.99457    | 0.99989    | ALIVE !!!
136.3018   | 0.99464    | 0.99987    | ALIVE !!!
136.3118   | 0.99472    | 0.99981    | ALIVE !!!
136.3218   | 0.99479    | 0.99994    | ALIVE !!!
136.3318   | 0.99486    | 0.99997    | ALIVE !!!
136.3418   | 0.99493    | 0.99975    | ALIVE !!!
136.3518   | 0.99501    | 0.99986    | ALIVE !!!
136.3618   | 0.99508    | 0.99987    | ALIVE !!!
136.3718   | 0.99515    | 0.99995    | ALIVE !!!
136.3818   | 0.99523    | 0.99993    | ALIVE !!!
136.3918   | 0.99530    | 0.99990    | ALIVE !!!
136.4018   | 0.99537    | 0.99984    | ALIVE !!!
136.4118   | 0.99545    | 0.99991    | ALIVE !!!
136.4218   | 0.99552    | 0.99982    | ALIVE !!!
136.4318   | 0.99559    | 0.99997    | ALIVE !!!
136.4418   | 0.99566    | 1.00000    | ALIVE !!!
136.4518   | 0.99574    | 0.99949    | ALIVE !!!
136.4618   | 0.99581    | 0.99996    | ALIVE !!!
136.4718   | 0.99588    | 0.99985    | ALIVE !!!
136.4818   | 0.99596    | 0.99952    | ALIVE !!!
136.4918   | 0.99603    | 0.99994    | ALIVE !!!
136.5018   | 0.99610    | 0.99998    | ALIVE !!!
136.5118   | 0.99617    | 0.99951    | ALIVE !!!
136.5218   | 0.99625    | 0.99986    | ALIVE !!!
136.5318   | 0.99632    | 0.99986    | ALIVE !!!
136.5418   | 0.99639    | 0.99990    | ALIVE !!!
136.5518   | 0.99647    | 0.99988    | ALIVE !!!
136.5618   | 0.99654    | 0.99965    | ALIVE !!!
136.5718   | 0.99661    | 0.99978    | ALIVE !!!
136.5818   | 0.99669    | 0.99998    | ALIVE !!!
136.5918   | 0.99676    | 0.99994    | ALIVE !!!
136.6018   | 0.99683    | 0.99967    | ALIVE !!!
136.6118   | 0.99690    | 0.99987    | ALIVE !!!
136.6218   | 0.99698    | 0.99993    | ALIVE !!!
136.6318   | 0.99705    | 0.99990    | ALIVE !!!
136.6418   | 0.99712    | 0.99952    | ALIVE !!!
136.6518   | 0.99720    | 0.99996    | ALIVE !!!
136.6618   | 0.99727    | 0.99988    | ALIVE !!!
136.6718   | 0.99734    | 0.99991    | ALIVE !!!
136.6818   | 0.99742    | 0.99985    | ALIVE !!!
136.6918   | 0.99749    | 0.99989    | ALIVE !!!
136.7018   | 0.99756    | 0.99993    | ALIVE !!!
136.7118   | 0.99763    | 0.99973    | ALIVE !!!
136.7218   | 0.99771    | 0.99998    | ALIVE !!!
136.7318   | 0.99778    | 0.99988    | ALIVE !!!
136.7418   | 0.99785    | 0.99998    | ALIVE !!!
136.7518   | 0.99793    | 0.99970    | ALIVE !!!
136.7618   | 0.99800    | 0.99981    | ALIVE !!!
136.7718   | 0.99807    | 0.99998    | ALIVE !!!
136.7818   | 0.99815    | 0.99988    | ALIVE !!!
136.7918   | 0.99822    | 0.99979    | ALIVE !!!
136.8018   | 0.99829    | 0.99995    | ALIVE !!!
136.8118   | 0.99836    | 0.99975    | ALIVE !!!
136.8218   | 0.99844    | 0.99992    | ALIVE !!!
136.8318   | 0.99851    | 0.99983    | ALIVE !!!
136.8418   | 0.99858    | 0.99998    | ALIVE !!!
136.8518   | 0.99866    | 0.99995    | ALIVE !!!
136.8618   | 0.99873    | 0.99994    | ALIVE !!!
136.8718   | 0.99880    | 0.99981    | ALIVE !!!
136.8818   | 0.99888    | 0.99996    | ALIVE !!!
136.8918   | 0.99895    | 0.99988    | ALIVE !!!
136.9018   | 0.99902    | 0.99986    | ALIVE !!!
136.9118   | 0.99909    | 0.99997    | ALIVE !!!
136.9218   | 0.99917    | 0.99991    | ALIVE !!!
136.9318   | 0.99924    | 0.99988    | ALIVE !!!
136.9418   | 0.99931    | 0.99989    | ALIVE !!!
136.9518   | 0.99939    | 0.99994    | ALIVE !!!
136.9618   | 0.99946    | 0.99997    | ALIVE !!!
136.9718   | 0.99953    | 0.99997    | ALIVE !!!
136.9818   | 0.99960    | 0.99992    | ALIVE !!!
136.9918   | 0.99968    | 0.99999    | ALIVE !!!
137.0019   | 0.99975    | 1.00000    | ALIVE !!!
137.0119   | 0.99982    | 0.98285    | ALIVE !!!
137.0219   | 0.99990    | 0.90774    | ALIVE !!!
137.0319   | 0.99997    | 0.77629    | ALIVE !!!
137.0419   | 1.00004    | 0.70662    | ALIVE !!!
137.0519   | 1.00012    | 0.70578    | ALIVE !!!
137.0619   | 1.00019    | 0.70521    | ALIVE !!!
137.0719   | 1.00026    | 0.70481    | ALIVE !!!
137.0819   | 1.00033    | 0.70440    | ALIVE !!!
137.0919   | 1.00041    | 0.70400    | ALIVE !!!
137.1019   | 1.00048    | 0.75686    | ALIVE !!!
137.1119   | 1.00055    | 0.89361    | ALIVE !!!
137.1219   | 1.00063    | 0.97772    | ALIVE !!!
137.1319   | 1.00070    | 0.99999    | ALIVE !!!
137.1419   | 1.00077    | 0.99990    | ALIVE !!!
137.1519   | 1.00085    | 0.99985    | ALIVE !!!
137.1619   | 1.00092    | 0.99977    | ALIVE !!!
137.1719   | 1.00099    | 0.99995    | ALIVE !!!
137.1819   | 1.00106    | 0.99985    | ALIVE !!!
137.1919   | 1.00114    | 0.99996    | ALIVE !!!
137.2019   | 1.00121    | 0.99991    | ALIVE !!!
137.2119   | 1.00128    | 0.99983    | ALIVE !!!
137.2219   | 1.00136    | 0.99969    | ALIVE !!!
137.2319   | 1.00143    | 0.99988    | ALIVE !!!
137.2419   | 1.00150    | 0.99989    | ALIVE !!!
137.2519   | 1.00158    | 0.99992    | ALIVE !!!
137.2619   | 1.00165    | 0.99982    | ALIVE !!!
137.2719   | 1.00172    | 0.99987    | ALIVE !!!
137.2819   | 1.00179    | 0.99998    | ALIVE !!!
137.2919   | 1.00187    | 0.99989    | ALIVE !!!
137.3019   | 1.00194    | 0.99997    | ALIVE !!!
137.3119   | 1.00201    | 0.99999    | ALIVE !!!
137.3219   | 1.00209    | 0.99987    | ALIVE !!!
137.3319   | 1.00216    | 0.99989    | ALIVE !!!
137.3419   | 1.00223    | 0.99984    | ALIVE !!!
137.3519   | 1.00231    | 0.99999    | ALIVE !!!
137.3619   | 1.00238    | 0.99975    | ALIVE !!!
137.3719   | 1.00245    | 0.99986    | ALIVE !!!
137.3819   | 1.00252    | 0.99990    | ALIVE !!!
137.3919   | 1.00260    | 0.99978    | ALIVE !!!
137.4019   | 1.00267    | 0.99987    | ALIVE !!!
137.4119   | 1.00274    | 0.99990    | ALIVE !!!
137.4219   | 1.00282    | 0.99975    | ALIVE !!!
137.4319   | 1.00289    | 0.99979    | ALIVE !!!
137.4419   | 1.00296    | 0.99989    | ALIVE !!!
137.4519   | 1.00303    | 0.99998    | ALIVE !!!
137.4619   | 1.00311    | 0.99991    | ALIVE !!!
137.4719   | 1.00318    | 0.99992    | ALIVE !!!
137.4819   | 1.00325    | 1.00000    | ALIVE !!!
137.4919   | 1.00333    | 0.99997    | ALIVE !!!
137.5019   | 1.00340    | 0.99979    | ALIVE !!!
137.5119   | 1.00347    | 0.99990    | ALIVE !!!
137.5219   | 1.00355    | 0.99986    | ALIVE !!!
137.5319   | 1.00362    | 0.99999    | ALIVE !!!
137.5419   | 1.00369    | 0.99986    | ALIVE !!!
137.5519   | 1.00376    | 0.99992    | ALIVE !!!
137.5619   | 1.00384    | 0.99982    | ALIVE !!!
137.5719   | 1.00391    | 0.99992    | ALIVE !!!
137.5819   | 1.00398    | 0.99989    | ALIVE !!!
137.5919   | 1.00406    | 0.99966    | ALIVE !!!
137.6019   | 1.00413    | 0.99995    | ALIVE !!!
137.6119   | 1.00420    | 0.99995    | ALIVE !!!
137.6219   | 1.00428    | 0.99977    | ALIVE !!!
137.6319   | 1.00435    | 0.99988    | ALIVE !!!
137.6419   | 1.00442    | 0.99999    | ALIVE !!!
137.6519   | 1.00449    | 0.99978    | ALIVE !!!
137.6619   | 1.00457    | 0.99984    | ALIVE !!!
137.6719   | 1.00464    | 0.99996    | ALIVE !!!
137.6819   | 1.00471    | 0.99991    | ALIVE !!!
137.6919   | 1.00479    | 0.99994    | ALIVE !!!
137.7019   | 1.00486    | 1.00000    | ALIVE !!!
137.7119   | 1.00493    | 0.99992    | ALIVE !!!
137.7219   | 1.00501    | 0.99976    | ALIVE !!!
137.7319   | 1.00508    | 0.99992    | ALIVE !!!
137.7419   | 1.00515    | 0.99990    | ALIVE !!!
137.7519   | 1.00522    | 0.99988    | ALIVE !!!
137.7619   | 1.00530    | 0.99996    | ALIVE !!!
137.7719   | 1.00537    | 0.99966    | ALIVE !!!
137.7819   | 1.00544    | 0.99946    | ALIVE !!!
137.7919   | 1.00552    | 0.99992    | ALIVE !!!
137.8019   | 1.00559    | 0.99996    | ALIVE !!!
137.8119   | 1.00566    | 0.99991    | ALIVE !!!
137.8219   | 1.00573    | 0.99999    | ALIVE !!!
137.8319   | 1.00581    | 0.99981    | ALIVE !!!
137.8419   | 1.00588    | 0.99973    | ALIVE !!!
137.8519   | 1.00595    | 0.99973    | ALIVE !!!
137.8619   | 1.00603    | 0.99993    | ALIVE !!!
137.8719   | 1.00610    | 0.99996    | ALIVE !!!
137.8819   | 1.00617    | 0.99998    | ALIVE !!!
137.8919   | 1.00625    | 0.99978    | ALIVE !!!
137.9019   | 1.00632    | 0.99994    | ALIVE !!!
137.9119   | 1.00639    | 0.99996    | ALIVE !!!
137.9219   | 1.00646    | 0.99990    | ALIVE !!!
137.9319   | 1.00654    | 0.99986    | ALIVE !!!
137.9419   | 1.00661    | 0.99993    | ALIVE !!!
137.9519   | 1.00668    | 0.99970    | ALIVE !!!
137.9619   | 1.00676    | 0.99967    | ALIVE !!!
137.9719   | 1.00683    | 0.99994    | ALIVE !!!
137.9819   | 1.00690    | 0.99999    | ALIVE !!!
137.9919   | 1.00698    | 0.99989    | ALIVE !!!
138.0019   | 1.00705    | 0.99956    | ALIVE !!!
138.0119   | 1.00712    | 0.99996    | ALIVE !!!
138.0219   | 1.00719    | 0.99995    | ALIVE !!!
138.0319   | 1.00727    | 0.99971    | ALIVE !!!
138.0419   | 1.00734    | 0.99888    | ALIVE !!!
138.0519   | 1.00741    | 0.99987    | ALIVE !!!
138.0619   | 1.00749    | 0.99970    | ALIVE !!!
138.0719   | 1.00756    | 0.99974    | ALIVE !!!
138.0819   | 1.00763    | 0.99983    | ALIVE !!!
138.0919   | 1.00771    | 0.99992    | ALIVE !!!
138.1019   | 1.00778    | 0.99997    | ALIVE !!!
138.1119   | 1.00785    | 0.99996    | ALIVE !!!
138.1219   | 1.00792    | 0.99963    | ALIVE !!!
138.1319   | 1.00800    | 0.99978    | ALIVE !!!
138.1419   | 1.00807    | 0.99998    | ALIVE !!!
138.1519   | 1.00814    | 0.99992    | ALIVE !!!
138.1619   | 1.00822    | 0.99983    | ALIVE !!!
138.1719   | 1.00829    | 0.99931    | ALIVE !!!
138.1819   | 1.00836    | 0.99994    | ALIVE !!!
138.1919   | 1.00844    | 0.99971    | ALIVE !!!
138.2019   | 1.00851    | 0.99904    | ALIVE !!!
138.2119   | 1.00858    | 0.99992    | ALIVE !!!
138.2219   | 1.00865    | 0.99986    | ALIVE !!!
138.2319   | 1.00873    | 0.99956    | ALIVE !!!
138.2419   | 1.00880    | 0.99987    | ALIVE !!!
138.2519   | 1.00887    | 0.99988    | ALIVE !!!
138.2619   | 1.00895    | 1.00000    | ALIVE !!!
138.2719   | 1.00902    | 0.99992    | ALIVE !!!
138.2819   | 1.00909    | 0.99970    | ALIVE !!!
138.2919   | 1.00916    | 0.99983    | ALIVE !!!
138.3019   | 1.00924    | 0.99992    | ALIVE !!!
138.3119   | 1.00931    | 0.99968    | ALIVE !!!
138.3219   | 1.00938    | 0.99999    | ALIVE !!!
138.3319   | 1.00946    | 0.99928    | ALIVE !!!
138.3419   | 1.00953    | 0.99999    | ALIVE !!!
138.3519   | 1.00960    | 0.99993    | ALIVE !!!
138.3619   | 1.00968    | 0.99993    | ALIVE !!!
138.3719   | 1.00975    | 0.99984    | ALIVE !!!
138.3819   | 1.00982    | 0.99990    | ALIVE !!!
138.3919   | 1.00989    | 0.99996    | ALIVE !!!
138.4019   | 1.00997    | 0.99969    | ALIVE !!!
138.4119   | 1.01004    | 0.99968    | ALIVE !!!
138.4219   | 1.01011    | 0.99996    | ALIVE !!!
138.4319   | 1.01019    | 0.99982    | ALIVE !!!
138.4419   | 1.01026    | 1.00000    | ALIVE !!!
138.4519   | 1.01033    | 0.99982    | ALIVE !!!
138.4619   | 1.01041    | 0.99986    | ALIVE !!!
138.4719   | 1.01048    | 0.99970    | ALIVE !!!
138.4819   | 1.01055    | 0.99995    | ALIVE !!!
138.4919   | 1.01062    | 0.99952    | ALIVE !!!
138.5019   | 1.01070    | 0.99997    | ALIVE !!!
138.5119   | 1.01077    | 0.99994    | ALIVE !!!
138.5219   | 1.01084    | 0.99997    | ALIVE !!!
138.5319   | 1.01092    | 0.99989    | ALIVE !!!
138.5419   | 1.01099    | 0.99932    | ALIVE !!!
138.5519   | 1.01106    | 0.99961    | ALIVE !!!
138.5619   | 1.01114    | 0.99999    | ALIVE !!!
138.5719   | 1.01121    | 0.99995    | ALIVE !!!
138.5819   | 1.01128    | 0.99976    | ALIVE !!!
